                                                filename                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              matched_keywords
documents_TextDaten2022-11-15-2022-12-15.txt_13_5532.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Legalisierung, medizinische Indikation]
 documents_TextDaten1974-04-01-1974-05-01.txt_1_3217.txt                                                                                                                                                                                                                                                                                                                                                          [Schwangerschaftsabbruch, Abtreibung, § 218, Schwangerschaft, Fristenlösung, Indikationsregelung, Beratungspflicht, werdendes Leben, ungeborenes Leben, Entkriminalisierung, Legalisierung, Selbstbestimmungsrecht, Fristenlösung, Schutz des ungeborenen Lebens, ungeborenes Leben]
 documents_TextDaten1985-06-15-1985-07-01.txt_3_2384.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
 documents_TextDaten1999-02-15-1999-03-15.txt_7_1209.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             [Schwangerschaftsabbruch, Selbstbestimmungsrecht]
 documents_TextDaten2018-07-15-2018-09-15.txt_1_4759.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
documents_TextDaten1975-02-01-1975-03-01.txt_11_3269.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 [abgetrieben]
 documents_TextDaten2022-11-15-2022-12-15.txt_1_5539.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                [Frauenrechte]
 documents_TextDaten2007-03-15-2007-04-15.txt_4_2067.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   [Beratungspflicht, medizinische Indikation, psychologische Betreuung, Selbstbestimmungsrecht, Lebensschutz]
 documents_TextDaten1991-11-01-1991-11-15.txt_9_1815.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
 documents_TextDaten1980-05-01-1980-06-01.txt_7_3034.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Entkriminalisierung]
 documents_TextDaten1993-01-01-1993-02-01.txt_7_1844.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       [§ 218]
 documents_TextDaten1979-11-01-1979-12-01.txt_8_2985.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
 documents_TextDaten1970-01-01-1970-02-01.txt_1_3408.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               [Legalisierung]
 documents_TextDaten2001-03-15-2001-04-15.txt_1_1242.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
 documents_TextDaten1986-12-15-1987-04-15.txt_9_2049.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               [Schutz des ungeborenen Lebens]
 documents_TextDaten1984-11-01-1984-11-15.txt_7_2479.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 [Entkriminalisierung, Selbstbestimmungsrecht]
 documents_TextDaten1984-07-01-1984-10-01.txt_3_2501.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
 documents_TextDaten1972-01-01-1972-02-01.txt_7_3544.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
 documents_TextDaten2004-06-15-2004-07-15.txt_3_1018.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               [Legalisierung]
 documents_TextDaten1978-05-01-1978-06-01.txt_1_2899.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
 documents_TextDaten2006-01-15-2006-02-15.txt_4_8372.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               [Legalisierung]
 documents_TextDaten1986-01-16-1986-02-01.txt_3_2320.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   [Memmingen]
 documents_TextDaten2024-08-01-2024-10-01.txt_9_5666.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               [Legalisierung]
documents_TextDaten1956-11-01-1956-12-01.txt_15_4360.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
 documents_TextDaten1974-06-01-1974-07-01.txt_7_3230.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       [Legalisierung, Selbstbestimmungsrecht]
documents_TextDaten1976-03-01-1976-04-01.txt_11_3349.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   [Memmingen]
 documents_TextDaten1994-02-01-1994-03-01.txt_9_1951.txt                                                                                                                                                                                                                                                                                              [Schwangerschaftsabbruch, Abtreibung, § 218, Schwangerschaft, Schwanger, Fristenlösung, Indikationsregelung, Beratungspflicht, ungeborenes Leben, Entkriminalisierung, Legalisierung, kriminologische Indikation, Selbstbestimmungsrecht, Lebensschutz, Fristenlösung, Schutz des ungeborenen Lebens, ungeborenes Leben, Pro Familia, Memmingen]
 documents_TextDaten2024-01-01-2024-02-01.txt_1_5626.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               [Legalisierung]
documents_TextDaten1954-04-01-1954-05-01.txt_11_4214.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               [Legalisierung]
documents_TextDaten2023-11-15-2023-12-01.txt_13_5608.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Beratungspflicht, Selbstbestimmungsrecht, Frauenrechte, Pro Familia]
 documents_TextDaten2022-01-01-2022-02-01.txt_7_5453.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               [Legalisierung]
 documents_TextDaten2020-11-01-2020-12-01.txt_9_5368.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     [Schwanger, Frauenrechte]
 documents_TextDaten1969-08-01-1969-11-01.txt_3_3386.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
 documents_TextDaten2007-06-15-2007-07-15.txt_4_9002.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               [Legalisierung]
documents_TextDaten1982-12-02-1983-01-01.txt_15_2523.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             [Schwangerschaft]
 documents_TextDaten1955-01-01-1955-03-01.txt_5_4262.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
 documents_TextDaten1984-06-01-1984-07-01.txt_5_2464.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            [Abtreibung, abgetrieben, § 218, Schwangerschaft, Schwanger, werdende Mutter, Selbstbestimmungsrecht, Lebensschutz, Schutz des ungeborenen Lebens]
 documents_TextDaten1972-03-01-1972-04-01.txt_1_3559.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     [Schwangerschaft, Selbstbestimmungsrecht]
 documents_TextDaten2019-02-01-2019-03-01.txt_3_4797.txt                                                                                                                                                                                                                                                                                                                                                                                                                [Schwangerschaftsabbruch, Abtreibung, Schwangerschaft, Schwanger, Schwangerschaftskonfliktgesetz, Fristenlösung, Selbstbestimmungsrecht, Lebensschutz, Fristenlösung, Schutz des ungeborenen Lebens, Pro Familia, Kindstötung]
documents_TextDaten2024-08-01-2024-10-01.txt_13_5664.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
documents_TextDaten1968-05-15-1968-06-01.txt_11_3753.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   [Memmingen]
documents_TextDaten1994-06-01-1994-07-01.txt_15_1916.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    [Abtreibung, Lebensschutz]
 documents_TextDaten2018-12-01-2019-02-01.txt_5_4789.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             [Schwangerschaft]
documents_TextDaten1969-05-01-1969-06-15.txt_15_3810.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   [Memmingen]
 documents_TextDaten1998-07-15-1998-11-15.txt_3_1151.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Entkriminalisierung]
 documents_TextDaten2005-02-15-2005-03-15.txt_1_1050.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       [Abtreibung, Schwangerschaft, Beratungspflicht, Selbstbestimmungsrecht]
 documents_TextDaten1961-04-01-1961-06-01.txt_5_4183.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
documents_TextDaten1988-10-15-1988-11-15.txt_11_2141.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  [Abtreibung]
 documents_TextDaten1997-04-15-1997-05-15.txt_4_1665.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               [Legalisierung]
 documents_TextDaten2021-04-01-2021-05-01.txt_3_5408.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        [Selbstbestimmungsrecht, Frauenrechte]
documents_TextDaten2001-02-15-2001-03-15.txt_13_1328.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
 documents_TextDaten2000-10-15-2000-11-15.txt_1_1385.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
 documents_TextDaten2024-07-01-2024-08-01.txt_3_5661.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        [Selbstbestimmungsrecht, Frauenrechte]
 documents_TextDaten1970-07-01-1970-10-01.txt_5_3446.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
 documents_TextDaten1979-01-01-1979-02-01.txt_1_2984.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    [Schwangerschaftsabbruch, Schwangerschaft]
 documents_TextDaten2021-03-01-2021-04-01.txt_7_5398.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       [Schwangerschaft, Selbstbestimmungsrecht, Frauenrechte]
documents_TextDaten2020-03-01-2020-05-01.txt_13_5313.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Schwangerschaftsabbruch, Schwangerschaft, Frauenrechte]
 documents_TextDaten1995-02-15-1995-03-15.txt_9_1499.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Abtreibung, Entkriminalisierung, kriminologische Indikation, Selbstbestimmungsrecht]
 documents_TextDaten1971-02-01-1971-03-01.txt_3_3481.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            [Beratungspflicht]
 documents_TextDaten2007-02-15-2007-03-15.txt_1_5504.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                [Frauenrechte]
 documents_TextDaten2024-03-01-2024-04-01.txt_7_5634.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   [Schwangerschaftsabbruch, Abtreibung, Selbstbestimmungsrecht, Frauenrechte]
 documents_TextDaten1953-03-01-1953-04-01.txt_5_4675.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               [Legalisierung]
 documents_TextDaten2008-11-15-2008-12-15.txt_2_3530.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                [Frauenrechte]
 documents_TextDaten1996-12-01-1996-12-15.txt_9_1544.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          [Entkriminalisierung, Legalisierung]
 documents_TextDaten1979-11-01-1979-12-01.txt_7_3001.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     [Schwangerschaftsabbruch]
documents_TextDaten1985-07-01-1985-09-15.txt_11_2610.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          [Schwangerschaftsabbruch, Schwangerschaft, Schutz des ungeborenen Lebens, Memmingen]
 documents_TextDaten1974-07-01-1974-10-01.txt_9_3237.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               [Legalisierung]
